(Filename, System, Human) = (n,k,l,observed_overlap, baseline, i-measure, normalized_i-measure))
(D30029.APW19981227.0803, H, C) = (232, 10, 10, 4, 0.43103448275862066, 9.280000000000001, 0.8000000000000002)
(D30029.APW19981227.0803, H, F) = (232, 10, 10, 2, 0.43103448275862066, 4.640000000000001, 0.4000000000000001)
(D30029.APW19981227.0803, H, A) = (232, 10, 12, 5, 0.5172413793103449, 9.666666666666666, 0.8333333333333333)
(D30029.APW19981227.0803, A, C) = (232, 12, 10, 6, 0.5172413793103449, 11.6, 1.0)
(D30029.APW19981227.0803, A, F) = (232, 12, 10, 5, 0.5172413793103449, 9.666666666666666, 0.8333333333333333)
(D30029.APW19981227.0803, A, H) = (232, 12, 10, 5, 0.5172413793103449, 9.666666666666666, 0.8333333333333333)
(D30047.NYT19981113.0404, C, B) = (162, 8, 10, 4, 0.49382716049382713, 8.1, 1.0)
(D30047.NYT19981113.0404, C, F) = (162, 8, 8, 2, 0.3950617283950617, 5.0625, 0.625)
(D30047.NYT19981113.0404, C, H) = (162, 8, 10, 4, 0.49382716049382713, 8.1, 1.0)
(D30047.NYT19981113.0404, B, C) = (162, 10, 8, 4, 0.49382716049382713, 8.1, 1.0)
(D30047.NYT19981113.0404, B, F) = (162, 10, 8, 3, 0.49382716049382713, 6.075, 0.75)
(D30047.NYT19981113.0404, B, H) = (162, 10, 10, 3, 0.6172839506172839, 4.86, 0.6000000000000001)
(D30047.NYT19981113.0404, F, C) = (162, 8, 8, 2, 0.3950617283950617, 5.0625, 0.625)
(D30047.NYT19981113.0404, F, B) = (162, 8, 10, 3, 0.49382716049382713, 6.075, 0.75)
(D30047.NYT19981113.0404, F, H) = (162, 8, 10, 3, 0.49382716049382713, 6.075, 0.75)
(D30047.NYT19981113.0404, H, C) = (162, 10, 8, 4, 0.49382716049382713, 8.1, 1.0)
(D30047.NYT19981113.0404, H, B) = (162, 10, 10, 3, 0.6172839506172839, 4.86, 0.6000000000000001)
(D30047.NYT19981113.0404, H, F) = (162, 10, 8, 3, 0.49382716049382713, 6.075, 0.75)
(D31008.NYT19981016.0233, E, C) = (430, 8, 9, 0, 0.16744186046511628, 0.0, 0.0)
(D31008.NYT19981016.0233, E, D) = (430, 8, 8, 2, 0.14883720930232558, 13.4375, 1.0)
(D31008.NYT19981016.0233, E, H) = (430, 8, 8, 1, 0.14883720930232558, 6.71875, 0.5)
(D31008.NYT19981016.0233, C, E) = (430, 9, 8, 0, 0.16744186046511628, 0.0, 0.0)
(D31008.NYT19981016.0233, C, D) = (430, 9, 8, 1, 0.16744186046511628, 5.972222222222222, 0.4444444444444445)
(D31008.NYT19981016.0233, C, H) = (430, 9, 8, 1, 0.16744186046511628, 5.972222222222222, 0.4444444444444445)
(D31008.NYT19981016.0233, D, E) = (430, 8, 8, 2, 0.14883720930232558, 13.4375, 1.0)
(D31008.NYT19981016.0233, D, C) = (430, 8, 9, 1, 0.16744186046511628, 5.972222222222222, 0.4444444444444445)
(D31008.NYT19981016.0233, D, H) = (430, 8, 8, 1, 0.14883720930232558, 6.71875, 0.5)
(D31008.NYT19981016.0233, H, E) = (430, 8, 8, 1, 0.14883720930232558, 6.71875, 0.5)
(D31008.NYT19981016.0233, H, C) = (430, 8, 9, 1, 0.16744186046511628, 5.972222222222222, 0.4444444444444445)
(D31008.NYT19981016.0233, H, D) = (430, 8, 8, 1, 0.14883720930232558, 6.71875, 0.5)
(D30029.APW19981228.0467, C, F) = (274, 7, 9, 4, 0.22992700729927007, 17.396825396825395, 1.0)
(D30029.APW19981228.0467, C, H) = (274, 7, 9, 3, 0.22992700729927007, 13.047619047619047, 0.75)
(D30029.APW19981228.0467, C, A) = (274, 7, 8, 2, 0.20437956204379562, 9.785714285714286, 0.5625000000000001)
(D30029.APW19981228.0467, F, C) = (274, 9, 7, 4, 0.22992700729927007, 17.396825396825395, 1.0)
(D30029.APW19981228.0467, F, H) = (274, 9, 9, 5, 0.2956204379562044, 16.91358024691358, 0.9722222222222222)
(D30029.APW19981228.0467, F, A) = (274, 9, 8, 1, 0.26277372262773724, 3.8055555555555554, 0.21875)
(D30029.APW19981228.0467, H, C) = (274, 9, 7, 3, 0.22992700729927007, 13.047619047619047, 0.75)
(D30029.APW19981228.0467, H, F) = (274, 9, 9, 5, 0.2956204379562044, 16.91358024691358, 0.9722222222222222)
(D30029.APW19981228.0467, H, A) = (274, 9, 8, 2, 0.26277372262773724, 7.611111111111111, 0.4375)
(D30029.APW19981228.0467, A, C) = (274, 8, 7, 2, 0.20437956204379562, 9.785714285714286, 0.5625000000000001)
(D30029.APW19981228.0467, A, F) = (274, 8, 9, 1, 0.26277372262773724, 3.8055555555555554, 0.21875)
(D30029.APW19981228.0467, A, H) = (274, 8, 9, 2, 0.26277372262773724, 7.611111111111111, 0.4375)
(D31009.APW19981228.0740, C, G) = (132, 9, 9, 1, 0.6136363636363636, 1.6296296296296295, 0.3055555555555556)
(D31009.APW19981228.0740, C, B) = (132, 9, 9, 2, 0.6136363636363636, 3.259259259259259, 0.6111111111111112)
(D31009.APW19981228.0740, C, F) = (132, 9, 11, 2, 0.75, 2.6666666666666665, 0.5)
(D31009.APW19981228.0740, G, C) = (132, 9, 9, 1, 0.6136363636363636, 1.6296296296296295, 0.3055555555555556)
(D31009.APW19981228.0740, G, B) = (132, 9, 9, 2, 0.6136363636363636, 3.259259259259259, 0.6111111111111112)
(D31009.APW19981228.0740, G, F) = (132, 9, 11, 1, 0.75, 1.3333333333333333, 0.25)
(D31009.APW19981228.0740, B, C) = (132, 9, 9, 2, 0.6136363636363636, 3.259259259259259, 0.6111111111111112)
(D31009.APW19981228.0740, B, G) = (132, 9, 9, 2, 0.6136363636363636, 3.259259259259259, 0.6111111111111112)
(D31009.APW19981228.0740, B, F) = (132, 9, 11, 4, 0.75, 5.333333333333333, 1.0)
(D31009.APW19981228.0740, F, C) = (132, 11, 9, 2, 0.75, 2.6666666666666665, 0.5)
(D31009.APW19981228.0740, F, G) = (132, 11, 9, 1, 0.75, 1.3333333333333333, 0.25)
(D31009.APW19981228.0740, F, B) = (132, 11, 9, 4, 0.75, 5.333333333333333, 1.0)
(D30028.APW19981004.0550, C, G) = (212, 7, 11, 1, 0.3632075471698113, 2.7532467532467533, 0.5)
(D30028.APW19981004.0550, C, F) = (212, 7, 9, 0, 0.2971698113207547, 0.0, 0.0)
(D30028.APW19981004.0550, C, A) = (212, 7, 7, 1, 0.23113207547169812, 4.326530612244898, 0.7857142857142858)
(D30028.APW19981004.0550, G, C) = (212, 11, 7, 1, 0.3632075471698113, 2.7532467532467533, 0.5)
(D30028.APW19981004.0550, G, F) = (212, 11, 9, 0, 0.4669811320754717, 0.0, 0.0)
(D30028.APW19981004.0550, G, A) = (212, 11, 7, 2, 0.3632075471698113, 5.5064935064935066, 1.0)
(D30028.APW19981004.0550, F, C) = (212, 9, 7, 0, 0.2971698113207547, 0.0, 0.0)
(D30028.APW19981004.0550, F, G) = (212, 9, 11, 0, 0.4669811320754717, 0.0, 0.0)
(D30028.APW19981004.0550, F, A) = (212, 9, 7, 0, 0.2971698113207547, 0.0, 0.0)
(D30028.APW19981004.0550, A, C) = (212, 7, 7, 1, 0.23113207547169812, 4.326530612244898, 0.7857142857142858)
(D30028.APW19981004.0550, A, G) = (212, 7, 11, 2, 0.3632075471698113, 5.5064935064935066, 1.0)
(D30028.APW19981004.0550, A, F) = (212, 7, 9, 0, 0.2971698113207547, 0.0, 0.0)
(D30049.NYT19981028.0441, E, G) = (186, 9, 10, 3, 0.4838709677419355, 6.2, 0.7500000000000001)
(D30049.NYT19981028.0441, E, B) = (186, 9, 10, 1, 0.4838709677419355, 2.0666666666666664, 0.25)
(D30049.NYT19981028.0441, E, D) = (186, 9, 9, 3, 0.43548387096774194, 6.888888888888889, 0.8333333333333335)
(D30049.NYT19981028.0441, G, E) = (186, 10, 9, 3, 0.4838709677419355, 6.2, 0.7500000000000001)
(D30049.NYT19981028.0441, G, B) = (186, 10, 10, 2, 0.5376344086021505, 3.72, 0.45000000000000007)
(D30049.NYT19981028.0441, G, D) = (186, 10, 9, 4, 0.4838709677419355, 8.266666666666666, 1.0)
(D30049.NYT19981028.0441, B, E) = (186, 10, 9, 1, 0.4838709677419355, 2.0666666666666664, 0.25)
(D30049.NYT19981028.0441, B, G) = (186, 10, 10, 2, 0.5376344086021505, 3.72, 0.45000000000000007)
(D30049.NYT19981028.0441, B, D) = (186, 10, 9, 2, 0.4838709677419355, 4.133333333333333, 0.5)
(D30049.NYT19981028.0441, D, E) = (186, 9, 9, 3, 0.43548387096774194, 6.888888888888889, 0.8333333333333335)
(D30049.NYT19981028.0441, D, G) = (186, 9, 10, 4, 0.4838709677419355, 8.266666666666666, 1.0)
(D30049.NYT19981028.0441, D, B) = (186, 9, 10, 2, 0.4838709677419355, 4.133333333333333, 0.5)
(D30042.APW19981206.0371, C, B) = (252, 8, 7, 1, 0.2222222222222222, 4.5, 0.28125)
(D30042.APW19981206.0371, C, F) = (252, 8, 8, 1, 0.25396825396825395, 3.9375, 0.24609375)
(D30042.APW19981206.0371, C, D) = (252, 8, 9, 2, 0.2857142857142857, 7.0, 0.4375)
(D30042.APW19981206.0371, B, C) = (252, 7, 8, 1, 0.2222222222222222, 4.5, 0.28125)
(D30042.APW19981206.0371, B, F) = (252, 7, 8, 3, 0.2222222222222222, 13.5, 0.84375)
(D30042.APW19981206.0371, B, D) = (252, 7, 9, 4, 0.25, 16.0, 1.0)
(D30042.APW19981206.0371, F, C) = (252, 8, 8, 1, 0.25396825396825395, 3.9375, 0.24609375)
(D30042.APW19981206.0371, F, B) = (252, 8, 7, 3, 0.2222222222222222, 13.5, 0.84375)
(D30042.APW19981206.0371, F, D) = (252, 8, 9, 3, 0.2857142857142857, 10.5, 0.65625)
(D30042.APW19981206.0371, D, C) = (252, 9, 8, 2, 0.2857142857142857, 7.0, 0.4375)
(D30042.APW19981206.0371, D, B) = (252, 9, 7, 4, 0.25, 16.0, 1.0)
(D30042.APW19981206.0371, D, F) = (252, 9, 8, 3, 0.2857142857142857, 10.5, 0.65625)
(D30031.APW19981207.0578, E, F) = (263, 8, 8, 1, 0.24334600760456274, 4.109375, 0.16666666666666666)
(D30031.APW19981207.0578, E, D) = (263, 8, 9, 3, 0.2737642585551331, 10.958333333333332, 0.4444444444444444)
(D30031.APW19981207.0578, E, A) = (263, 8, 8, 6, 0.24334600760456274, 24.65625, 1.0)
(D30031.APW19981207.0578, F, E) = (263, 8, 8, 1, 0.24334600760456274, 4.109375, 0.16666666666666666)
(D30031.APW19981207.0578, F, D) = (263, 8, 9, 0, 0.2737642585551331, 0.0, 0.0)
(D30031.APW19981207.0578, F, A) = (263, 8, 8, 1, 0.24334600760456274, 4.109375, 0.16666666666666666)
(D30031.APW19981207.0578, D, E) = (263, 9, 8, 3, 0.2737642585551331, 10.958333333333332, 0.4444444444444444)
(D30031.APW19981207.0578, D, F) = (263, 9, 8, 0, 0.2737642585551331, 0.0, 0.0)
(D30031.APW19981207.0578, D, A) = (263, 9, 8, 3, 0.2737642585551331, 10.958333333333332, 0.4444444444444444)
(D30031.APW19981207.0578, A, E) = (263, 8, 8, 6, 0.24334600760456274, 24.65625, 1.0)
(D30031.APW19981207.0578, A, F) = (263, 8, 8, 1, 0.24334600760456274, 4.109375, 0.16666666666666666)
(D30031.APW19981207.0578, A, D) = (263, 8, 9, 3, 0.2737642585551331, 10.958333333333332, 0.4444444444444444)
(D31001.APW19981026.0485, E, C) = (148, 9, 7, 7, 0.42567567567567566, 16.444444444444446, 1.0)
(D31001.APW19981026.0485, E, G) = (148, 9, 9, 2, 0.5472972972972973, 3.6543209876543212, 0.2222222222222222)
(D31001.APW19981026.0485, E, D) = (148, 9, 7, 4, 0.42567567567567566, 9.396825396825397, 0.5714285714285714)
(D31001.APW19981026.0485, C, E) = (148, 7, 9, 7, 0.42567567567567566, 16.444444444444446, 1.0)
(D31001.APW19981026.0485, C, G) = (148, 7, 9, 1, 0.42567567567567566, 2.3492063492063493, 0.14285714285714285)
(D31001.APW19981026.0485, C, D) = (148, 7, 7, 4, 0.3310810810810811, 12.081632653061224, 0.7346938775510202)
(D31001.APW19981026.0485, G, E) = (148, 9, 9, 2, 0.5472972972972973, 3.6543209876543212, 0.2222222222222222)
(D31001.APW19981026.0485, G, C) = (148, 9, 7, 1, 0.42567567567567566, 2.3492063492063493, 0.14285714285714285)
(D31001.APW19981026.0485, G, D) = (148, 9, 7, 1, 0.42567567567567566, 2.3492063492063493, 0.14285714285714285)
(D31001.APW19981026.0485, D, E) = (148, 7, 9, 4, 0.42567567567567566, 9.396825396825397, 0.5714285714285714)
(D31001.APW19981026.0485, D, C) = (148, 7, 7, 4, 0.3310810810810811, 12.081632653061224, 0.7346938775510202)
(D31001.APW19981026.0485, D, G) = (148, 7, 9, 1, 0.42567567567567566, 2.3492063492063493, 0.14285714285714285)
(D30051.APW19981121.0514, B, F) = (92, 7, 9, 2, 0.6847826086956522, 2.9206349206349205, 0.35555555555555557)
(D30051.APW19981121.0514, B, D) = (92, 7, 8, 5, 0.6086956521739131, 8.214285714285714, 1.0)
(D30051.APW19981121.0514, B, H) = (92, 7, 8, 1, 0.6086956521739131, 1.6428571428571428, 0.2)
(D30051.APW19981121.0514, F, B) = (92, 9, 7, 2, 0.6847826086956522, 2.9206349206349205, 0.35555555555555557)
(D30051.APW19981121.0514, F, D) = (92, 9, 8, 3, 0.782608695652174, 3.833333333333333, 0.4666666666666667)
(D30051.APW19981121.0514, F, H) = (92, 9, 8, 2, 0.782608695652174, 2.5555555555555554, 0.3111111111111111)
(D30051.APW19981121.0514, D, B) = (92, 8, 7, 5, 0.6086956521739131, 8.214285714285714, 1.0)
(D30051.APW19981121.0514, D, F) = (92, 8, 9, 3, 0.782608695652174, 3.833333333333333, 0.4666666666666667)
(D30051.APW19981121.0514, D, H) = (92, 8, 8, 2, 0.6956521739130435, 2.875, 0.35000000000000003)
(D30051.APW19981121.0514, H, B) = (92, 8, 7, 1, 0.6086956521739131, 1.6428571428571428, 0.2)
(D30051.APW19981121.0514, H, F) = (92, 8, 9, 2, 0.782608695652174, 2.5555555555555554, 0.3111111111111111)
(D30051.APW19981121.0514, H, D) = (92, 8, 8, 2, 0.6956521739130435, 2.875, 0.35000000000000003)
(D30046.NYT19981219.0104, E, C) = (491, 8, 6, 2, 0.09775967413441955, 20.458333333333332, 0.8749999999999999)
(D30046.NYT19981219.0104, E, B) = (491, 8, 7, 1, 0.11405295315682282, 8.767857142857142, 0.37499999999999994)
(D30046.NYT19981219.0104, E, H) = (491, 8, 7, 1, 0.11405295315682282, 8.767857142857142, 0.37499999999999994)
(D30046.NYT19981219.0104, C, E) = (491, 6, 8, 2, 0.09775967413441955, 20.458333333333332, 0.8749999999999999)
(D30046.NYT19981219.0104, C, B) = (491, 6, 7, 1, 0.0855397148676171, 11.690476190476192, 0.5)
(D30046.NYT19981219.0104, C, H) = (491, 6, 7, 2, 0.0855397148676171, 23.380952380952383, 1.0)
(D30046.NYT19981219.0104, B, E) = (491, 7, 8, 1, 0.11405295315682282, 8.767857142857142, 0.37499999999999994)
(D30046.NYT19981219.0104, B, C) = (491, 7, 6, 1, 0.0855397148676171, 11.690476190476192, 0.5)
(D30046.NYT19981219.0104, B, H) = (491, 7, 7, 1, 0.09979633401221996, 10.020408163265305, 0.4285714285714285)
(D30046.NYT19981219.0104, H, E) = (491, 7, 8, 1, 0.11405295315682282, 8.767857142857142, 0.37499999999999994)
(D30046.NYT19981219.0104, H, C) = (491, 7, 6, 2, 0.0855397148676171, 23.380952380952383, 1.0)
(D30046.NYT19981219.0104, H, B) = (491, 7, 7, 1, 0.09979633401221996, 10.020408163265305, 0.4285714285714285)
(D30001.APW19981118.0276, C, B) = (172, 8, 8, 4, 0.37209302325581395, 10.75, 0.9)
(D30001.APW19981118.0276, C, D) = (172, 8, 9, 5, 0.4186046511627907, 11.944444444444445, 1.0)
(D30001.APW19981118.0276, C, A) = (172, 8, 7, 2, 0.32558139534883723, 6.142857142857142, 0.5142857142857142)
(D30001.APW19981118.0276, B, C) = (172, 8, 8, 4, 0.37209302325581395, 10.75, 0.9)
(D30001.APW19981118.0276, B, D) = (172, 8, 9, 4, 0.4186046511627907, 9.555555555555555, 0.7999999999999999)
(D30001.APW19981118.0276, B, A) = (172, 8, 7, 1, 0.32558139534883723, 3.071428571428571, 0.2571428571428571)
(D30001.APW19981118.0276, D, C) = (172, 9, 8, 5, 0.4186046511627907, 11.944444444444445, 1.0)
(D30001.APW19981118.0276, D, B) = (172, 9, 8, 4, 0.4186046511627907, 9.555555555555555, 0.7999999999999999)
(D30001.APW19981118.0276, D, A) = (172, 9, 7, 2, 0.36627906976744184, 5.4603174603174605, 0.45714285714285713)
(D30001.APW19981118.0276, A, C) = (172, 7, 8, 2, 0.32558139534883723, 6.142857142857142, 0.5142857142857142)
(D30001.APW19981118.0276, A, B) = (172, 7, 8, 1, 0.32558139534883723, 3.071428571428571, 0.2571428571428571)
(D30001.APW19981118.0276, A, D) = (172, 7, 9, 2, 0.36627906976744184, 5.4603174603174605, 0.45714285714285713)
(D30020.APW19981002.0557, E, C) = (119, 8, 8, 6, 0.5378151260504201, 11.15625, 0.984375)
(D30020.APW19981002.0557, E, D) = (119, 8, 9, 6, 0.6050420168067226, 9.916666666666668, 0.8750000000000001)
(D30020.APW19981002.0557, E, A) = (119, 8, 7, 4, 0.47058823529411764, 8.5, 0.75)
(D30020.APW19981002.0557, C, E) = (119, 8, 8, 6, 0.5378151260504201, 11.15625, 0.984375)
(D30020.APW19981002.0557, C, D) = (119, 8, 9, 6, 0.6050420168067226, 9.916666666666668, 0.8750000000000001)
(D30020.APW19981002.0557, C, A) = (119, 8, 7, 3, 0.47058823529411764, 6.375, 0.5625)
(D30020.APW19981002.0557, D, E) = (119, 9, 8, 6, 0.6050420168067226, 9.916666666666668, 0.8750000000000001)
(D30020.APW19981002.0557, D, C) = (119, 9, 8, 6, 0.6050420168067226, 9.916666666666668, 0.8750000000000001)
(D30020.APW19981002.0557, D, A) = (119, 9, 7, 6, 0.5294117647058824, 11.333333333333334, 1.0)
(D30020.APW19981002.0557, A, E) = (119, 7, 8, 4, 0.47058823529411764, 8.5, 0.75)
(D30020.APW19981002.0557, A, C) = (119, 7, 8, 3, 0.47058823529411764, 6.375, 0.5625)
(D30020.APW19981002.0557, A, D) = (119, 7, 9, 6, 0.5294117647058824, 11.333333333333334, 1.0)
(D31032.APW19981007.0563, E, G) = (102, 7, 11, 2, 0.7549019607843137, 2.6493506493506493, 0.4848484848484849)
(D31032.APW19981007.0563, E, F) = (102, 7, 10, 2, 0.6862745098039216, 2.914285714285714, 0.5333333333333334)
(D31032.APW19981007.0563, E, D) = (102, 7, 8, 3, 0.5490196078431373, 5.4642857142857135, 1.0)
(D31032.APW19981007.0563, G, E) = (102, 11, 7, 2, 0.7549019607843137, 2.6493506493506493, 0.4848484848484849)
(D31032.APW19981007.0563, G, F) = (102, 11, 10, 5, 1.0784313725490196, 4.636363636363637, 0.8484848484848486)
(D31032.APW19981007.0563, G, D) = (102, 11, 8, 3, 0.8627450980392157, 3.477272727272727, 0.6363636363636365)
(D31032.APW19981007.0563, F, E) = (102, 10, 7, 2, 0.6862745098039216, 2.914285714285714, 0.5333333333333334)
(D31032.APW19981007.0563, F, G) = (102, 10, 11, 5, 1.0784313725490196, 4.636363636363637, 0.8484848484848486)
(D31032.APW19981007.0563, F, D) = (102, 10, 8, 4, 0.7843137254901961, 5.1, 0.9333333333333333)
(D31032.APW19981007.0563, D, E) = (102, 8, 7, 3, 0.5490196078431373, 5.4642857142857135, 1.0)
(D31032.APW19981007.0563, D, G) = (102, 8, 11, 3, 0.8627450980392157, 3.477272727272727, 0.6363636363636365)
(D31032.APW19981007.0563, D, F) = (102, 8, 10, 4, 0.7843137254901961, 5.1, 0.9333333333333333)
(D30055.APW19981009.0494, E, B) = (62, 9, 9, 2, 1.3064516129032258, 1.5308641975308643, 0.6913580246913581)
(D30055.APW19981009.0494, E, F) = (62, 9, 7, 1, 1.0161290322580645, 0.9841269841269842, 0.4444444444444444)
(D30055.APW19981009.0494, E, H) = (62, 9, 8, 2, 1.1612903225806452, 1.722222222222222, 0.7777777777777777)
(D30055.APW19981009.0494, B, E) = (62, 9, 9, 2, 1.3064516129032258, 1.5308641975308643, 0.6913580246913581)
(D30055.APW19981009.0494, B, F) = (62, 9, 7, 1, 1.0161290322580645, 0.9841269841269842, 0.4444444444444444)
(D30055.APW19981009.0494, B, H) = (62, 9, 8, 2, 1.1612903225806452, 1.722222222222222, 0.7777777777777777)
(D30055.APW19981009.0494, F, E) = (62, 7, 9, 1, 1.0161290322580645, 0.9841269841269842, 0.4444444444444444)
(D30055.APW19981009.0494, F, B) = (62, 7, 9, 1, 1.0161290322580645, 0.9841269841269842, 0.4444444444444444)
(D30055.APW19981009.0494, F, H) = (62, 7, 8, 2, 0.9032258064516129, 2.2142857142857144, 1.0)
(D30055.APW19981009.0494, H, E) = (62, 8, 9, 2, 1.1612903225806452, 1.722222222222222, 0.7777777777777777)
(D30055.APW19981009.0494, H, B) = (62, 8, 9, 2, 1.1612903225806452, 1.722222222222222, 0.7777777777777777)
(D30055.APW19981009.0494, H, F) = (62, 8, 7, 2, 0.9032258064516129, 2.2142857142857144, 1.0)
(D30008.APW19981109.0264, G, B) = (104, 9, 9, 4, 0.7788461538461539, 5.135802469135802, 1.0)
(D30008.APW19981109.0264, G, D) = (104, 9, 11, 3, 0.9519230769230769, 3.151515151515152, 0.6136363636363638)
(D30008.APW19981109.0264, G, A) = (104, 9, 8, 3, 0.6923076923076923, 4.333333333333333, 0.84375)
(D30008.APW19981109.0264, B, G) = (104, 9, 9, 4, 0.7788461538461539, 5.135802469135802, 1.0)
(D30008.APW19981109.0264, B, D) = (104, 9, 11, 4, 0.9519230769230769, 4.202020202020202, 0.8181818181818183)
(D30008.APW19981109.0264, B, A) = (104, 9, 8, 0, 0.6923076923076923, 0.0, 0.0)
(D30008.APW19981109.0264, D, G) = (104, 11, 9, 3, 0.9519230769230769, 3.151515151515152, 0.6136363636363638)
(D30008.APW19981109.0264, D, B) = (104, 11, 9, 4, 0.9519230769230769, 4.202020202020202, 0.8181818181818183)
(D30008.APW19981109.0264, D, A) = (104, 11, 8, 1, 0.8461538461538461, 1.1818181818181819, 0.23011363636363638)
(D30008.APW19981109.0264, A, G) = (104, 8, 9, 3, 0.6923076923076923, 4.333333333333333, 0.84375)
(D30008.APW19981109.0264, A, B) = (104, 8, 9, 0, 0.6923076923076923, 0.0, 0.0)
(D30008.APW19981109.0264, A, D) = (104, 8, 11, 1, 0.8461538461538461, 1.1818181818181819, 0.23011363636363638)
(D30038.APW19981212.0354, E, F) = (184, 8, 11, 2, 0.4782608695652174, 4.181818181818182, 0.36363636363636365)
(D30038.APW19981212.0354, E, H) = (184, 8, 8, 4, 0.34782608695652173, 11.5, 1.0)
(D30038.APW19981212.0354, E, A) = (184, 8, 10, 2, 0.43478260869565216, 4.6000000000000005, 0.4)
(D30038.APW19981212.0354, F, E) = (184, 11, 8, 2, 0.4782608695652174, 4.181818181818182, 0.36363636363636365)
(D30038.APW19981212.0354, F, H) = (184, 11, 8, 3, 0.4782608695652174, 6.2727272727272725, 0.5454545454545454)
(D30038.APW19981212.0354, F, A) = (184, 11, 10, 3, 0.5978260869565217, 5.0181818181818185, 0.4363636363636364)
(D30038.APW19981212.0354, H, E) = (184, 8, 8, 4, 0.34782608695652173, 11.5, 1.0)
(D30038.APW19981212.0354, H, F) = (184, 8, 11, 3, 0.4782608695652174, 6.2727272727272725, 0.5454545454545454)
(D30038.APW19981212.0354, H, A) = (184, 8, 10, 1, 0.43478260869565216, 2.3000000000000003, 0.2)
(D30038.APW19981212.0354, A, E) = (184, 10, 8, 2, 0.43478260869565216, 4.6000000000000005, 0.4)
(D30038.APW19981212.0354, A, F) = (184, 10, 11, 3, 0.5978260869565217, 5.0181818181818185, 0.4363636363636364)
(D30038.APW19981212.0354, A, H) = (184, 10, 8, 1, 0.43478260869565216, 2.3000000000000003, 0.2)
(D30048.APW19981020.1106, C, G) = (167, 9, 8, 2, 0.4311377245508982, 4.638888888888888, 0.37499999999999994)
(D30048.APW19981020.1106, C, B) = (167, 9, 9, 6, 0.48502994011976047, 12.37037037037037, 1.0)
(D30048.APW19981020.1106, C, H) = (167, 9, 9, 4, 0.48502994011976047, 8.246913580246913, 0.6666666666666666)
(D30048.APW19981020.1106, G, C) = (167, 8, 9, 2, 0.4311377245508982, 4.638888888888888, 0.37499999999999994)
(D30048.APW19981020.1106, G, B) = (167, 8, 9, 2, 0.4311377245508982, 4.638888888888888, 0.37499999999999994)
(D30048.APW19981020.1106, G, H) = (167, 8, 9, 2, 0.4311377245508982, 4.638888888888888, 0.37499999999999994)
(D30048.APW19981020.1106, B, C) = (167, 9, 9, 6, 0.48502994011976047, 12.37037037037037, 1.0)
(D30048.APW19981020.1106, B, G) = (167, 9, 8, 2, 0.4311377245508982, 4.638888888888888, 0.37499999999999994)
(D30048.APW19981020.1106, B, H) = (167, 9, 9, 4, 0.48502994011976047, 8.246913580246913, 0.6666666666666666)
(D30048.APW19981020.1106, H, C) = (167, 9, 9, 4, 0.48502994011976047, 8.246913580246913, 0.6666666666666666)
(D30048.APW19981020.1106, H, G) = (167, 9, 8, 2, 0.4311377245508982, 4.638888888888888, 0.37499999999999994)
(D30048.APW19981020.1106, H, B) = (167, 9, 9, 4, 0.48502994011976047, 8.246913580246913, 0.6666666666666666)
(D30010.NYT19981107.0251, B, D) = (243, 9, 8, 5, 0.2962962962962963, 16.875, 1.0)
(D30010.NYT19981107.0251, B, H) = (243, 9, 9, 5, 0.3333333333333333, 15.0, 0.8888888888888888)
(D30010.NYT19981107.0251, B, A) = (243, 9, 9, 2, 0.3333333333333333, 6.0, 0.35555555555555557)
(D30010.NYT19981107.0251, D, B) = (243, 8, 9, 5, 0.2962962962962963, 16.875, 1.0)
(D30010.NYT19981107.0251, D, H) = (243, 8, 9, 5, 0.2962962962962963, 16.875, 1.0)
(D30010.NYT19981107.0251, D, A) = (243, 8, 9, 1, 0.2962962962962963, 3.375, 0.2)
(D30010.NYT19981107.0251, H, B) = (243, 9, 9, 5, 0.3333333333333333, 15.0, 0.8888888888888888)
(D30010.NYT19981107.0251, H, D) = (243, 9, 8, 5, 0.2962962962962963, 16.875, 1.0)
(D30010.NYT19981107.0251, H, A) = (243, 9, 9, 2, 0.3333333333333333, 6.0, 0.35555555555555557)
(D30010.NYT19981107.0251, A, B) = (243, 9, 9, 2, 0.3333333333333333, 6.0, 0.35555555555555557)
(D30010.NYT19981107.0251, A, D) = (243, 9, 8, 1, 0.2962962962962963, 3.375, 0.2)
(D30010.NYT19981107.0251, A, H) = (243, 9, 9, 2, 0.3333333333333333, 6.0, 0.35555555555555557)
(D30028.APW19981001.0539, C, G) = (85, 8, 10, 3, 0.9411764705882353, 3.1875, 0.54)
(D30028.APW19981001.0539, C, F) = (85, 8, 9, 5, 0.8470588235294118, 5.902777777777778, 1.0)
(D30028.APW19981001.0539, C, A) = (85, 8, 9, 4, 0.8470588235294118, 4.722222222222222, 0.8)
(D30028.APW19981001.0539, G, C) = (85, 10, 8, 3, 0.9411764705882353, 3.1875, 0.54)
(D30028.APW19981001.0539, G, F) = (85, 10, 9, 4, 1.0588235294117647, 3.7777777777777777, 0.64)
(D30028.APW19981001.0539, G, A) = (85, 10, 9, 6, 1.0588235294117647, 5.666666666666667, 0.9600000000000001)
(D30028.APW19981001.0539, F, C) = (85, 9, 8, 5, 0.8470588235294118, 5.902777777777778, 1.0)
